country,month,sector,sum,min,max,mean
India,01/2021,Domestic Aviation,0.492663,0.0146497,0.016814,0.01589235483870968
India,01/2021,Ground Transport,24.784736,0.551054,0.844454,0.7995076129032258
India,01/2021,Industry,64.9061,1.93442,2.25483,2.0937451612903226
India,01/2021,International Aviation,0.4933356,0.0124811,0.0185258,0.015914051612903227
India,01/2021,Power,112.09055,3.34068,3.89401,3.615824193548387
India,01/2021,Residential,46.730951,0.576415,2.16359,1.5074500322580644
India,01/2022,Domestic Aviation,0.42467036,0.00989066,0.019271,0.013699043870967743
India,01/2022,Ground Transport,22.119432,0.303166,0.818967,0.713530064516129
India,01/2022,Industry,66.14148,1.95509,2.27435,2.133596129032258
India,01/2022,International Aviation,0.7204979,0.0209344,0.0254301,0.023241867741935485
India,01/2022,Power,112.2067,3.31675,3.85835,3.6195709677419354
India,01/2022,Residential,51.888995,0.837591,2.32376,1.6738385483870968
India,01/2023,Domestic Aviation,0.6100306,0.0190612,0.0203899,0.019678406451612902
India,01/2023,Ground Transport,24.983539,0.590932,0.83964,0.8059206129032258
India,01/2023,Industry,68.56482,2.02731,2.30558,2.211768387096774
India,01/2023,International Aviation,1.0521995,0.0314365,0.0366421,0.03394191935483871
India,01/2023,Power,132.08963,3.90561,4.44169,4.260955806451613
India,01/2023,Residential,51.125658,0.770617,2.73223,1.6492147741935483
India,02/2019,Domestic Aviation,0.5479239,0.0180461,0.0211435,0.019568710714285713
India,02/2019,Ground Transport,23.769772,0.789936,0.867437,0.8489204285714286
India,02/2019,Industry,61.43753,2.0867,2.26707,2.1941975
India,02/2019,International Aviation,0.9697217,0.0318642,0.0368549,0.034632917857142856
India,02/2019,Power,94.33198,3.20394,3.48089,3.3689992857142856
India,02/2019,Residential,22.624026,0.474667,1.4582,0.8080009285714286
India,02/2020,Domestic Aviation,0.6113243,0.0205256,0.0216627,0.02108014827586207
India,02/2020,Ground Transport,24.219217,0.751667,0.862978,0.8351454137931035
India,02/2020,Industry,63.76568,2.04158,2.31613,2.1988165517241383
India,02/2020,International Aviation,1.0086732999999999,0.0321155,0.0368155,0.03478183793103448
India,02/2020,Power,102.3792,3.27787,3.71867,3.5303172413793105
India,02/2020,Residential,24.402074,0.415298,1.7287,0.8414508275862068
India,02/2021,Domestic Aviation,0.4638397,0.0154133,0.017532,0.016565703571428572
India,02/2021,Ground Transport,23.017902,0.764401,0.843924,0.8220679285714285
India,02/2021,Industry,61.62749,2.03073,2.3136,2.2009817857142857
India,02/2021,International Aviation,0.4727225,0.013162,0.0196755,0.016882946428571428
India,02/2021,Power,105.16571,3.46539,3.9481,3.7559182142857144
India,02/2021,Residential,17.090482,0.383392,1.50553,0.6103743571428571
India,02/2022,Domestic Aviation,0.39157021000000003,0.00960561,0.0163083,0.013984650357142858
India,02/2022,Ground Transport,22.99145,0.750168,0.845239,0.8211232142857143
India,02/2022,Industry,61.72258,2.1046,2.27189,2.204377857142857
India,02/2022,International Aviation,0.6269549,0.0197526,0.0248264,0.02239124642857143
India,02/2022,Power,108.376,3.69538,3.98911,3.8705714285714286
India,02/2022,Residential,24.683398,0.474873,1.8406,0.8815499285714286
India,02/2023,Domestic Aviation,0.5603483,0.0190891,0.020617,0.020012439285714285
India,02/2023,Ground Transport,22.934411,0.720241,0.842343,0.8190861071428571
India,02/2023,Industry,63.984,2.1437,2.37872,2.285142857142857
India,02/2023,International Aviation,0.9468706,0.0309968,0.0366526,0.03381680714285714
India,02/2023,Power,123.30269,4.13109,4.58401,4.4036675
India,02/2023,Residential,15.244012,0.389993,1.01845,0.5444289999999999
India,03/2019,Domestic Aviation,0.5800551,0.017274,0.0202389,0.01871145483870968
India,03/2019,Ground Transport,25.515286,0.238581,0.863031,0.8230737419354839
India,03/2019,Industry,68.70739,2.01034,2.39633,2.216367419354839
India,03/2019,International Aviation,1.0114493,0.029988,0.0349438,0.032627396774193546
India,03/2019,Power,110.63342,3.23708,3.85859,3.56882
India,03/2019,Residential,13.29557,0.331349,0.754727,0.42888935483870966
India,03/2020,Domestic Aviation,0.470867749,0.000139877,0.0219101,0.015189282225806452
India,03/2020,Ground Transport,18.95292,0.116274,0.864564,0.6113845161290322
India,03/2020,Industry,53.02732,1.28271,1.99314,1.7105587096774195
India,03/2020,International Aviation,0.60579677,0.0011568,0.0356752,0.01954183129032258
India,03/2020,Power,94.70323,2.29083,3.55962,3.0549429032258066
India,03/2020,Residential,12.607083,0.34197,0.650625,0.40668009677419353
India,03/2021,Domestic Aviation,0.5134135,0.0151327,0.0176345,0.016561725806451613
India,03/2021,Ground Transport,24.416046,0.140122,0.837052,0.7876143870967742
India,03/2021,Industry,68.08969,2.00211,2.28023,2.196441612903226
India,03/2021,International Aviation,0.5228978,0.0136542,0.0193732,0.016867670967741933
India,03/2021,Power,124.062,3.64792,4.15467,4.002
India,03/2021,Residential,11.115084,0.319471,0.390214,0.35855109677419356
India,03/2022,Domestic Aviation,0.5466403,0.0160489,0.0189736,0.01763355806451613
India,03/2022,Ground Transport,24.508167,0.134459,0.847969,0.7905860322580646
India,03/2022,Industry,69.03999999999999,2.09839,2.36774,2.2270967741935483
India,03/2022,International Aviation,0.7350867,0.0214187,0.0254888,0.023712474193548386
India,03/2022,Power,126.4011,3.84182,4.33495,4.077454838709677
India,03/2022,Residential,10.658523,0.308823,0.427281,0.3438233225806452
India,03/2023,Domestic Aviation,0.6162926,0.0194676,0.0202303,0.019880406451612903
India,03/2023,Ground Transport,24.201749,0.131997,0.841464,0.7807015806451613
India,03/2023,Industry,72.70721,1.9827,2.49685,2.345393870967742
India,03/2023,International Aviation,1.0273363,0.0308586,0.0354881,0.03313988064516129
India,03/2023,Power,134.45458,3.66652,4.61732,4.337244516129032
India,03/2023,Residential,11.329208,0.343195,0.400235,0.36545832258064515
India,04/2019,Domestic Aviation,0.5393308,0.0109189,0.0187784,0.017977693333333333
India,04/2019,Ground Transport,24.900557,0.736104,0.853824,0.8300185666666666
India,04/2019,Industry,59.9645,1.79142,2.11752,1.9988166666666667
India,04/2019,International Aviation,0.9135679,0.0197054,0.0366587,0.030452263333333333
India,04/2019,Power,108.81652,3.25085,3.84263,3.6272173333333333
India,04/2019,Residential,9.836288,0.299668,0.361259,0.32787626666666664
India,04/2020,Domestic Aviation,0.0076975816,9.10849e-05,0.000415359,0.00025658605333333335
India,04/2020,Ground Transport,8.56404,0.116584,0.441504,0.285468
India,04/2020,Industry,20.004005,0.627466,0.812046,0.6668001666666666
India,04/2020,International Aviation,0.07940818,0.00139512,0.00401301,0.0026469393333333332
India,04/2020,Power,76.21243,2.39056,3.09378,2.540414333333333
India,04/2020,Residential,10.168995,0.305371,0.379141,0.3389665
India,04/2021,Domestic Aviation,0.432884,0.0105734,0.0169101,0.014429466666666666
India,04/2021,Ground Transport,18.891717,0.210879,0.827079,0.6297239
India,04/2021,Industry,59.2043,1.83532,2.07714,1.9734766666666668
India,04/2021,International Aviation,0.4976227,0.0106045,0.0194465,0.016587423333333334
India,04/2021,Power,119.55181,3.70607,4.19438,3.9850603333333336
India,04/2021,Residential,10.254819,0.310003,0.37571,0.3418273
India,04/2022,Domestic Aviation,0.561237,0.0164925,0.0199155,0.0187079
India,04/2022,Ground Transport,24.128747,0.721211,0.836477,0.8042915666666667
India,04/2022,Industry,62.5303,2.00379,2.1448,2.0843433333333334
India,04/2022,International Aviation,0.7614272,0.0230393,0.0278874,0.025380906666666665
India,04/2022,Power,129.44775,4.14817,4.44007,4.314925000000001
India,04/2022,Residential,9.260678,0.293457,0.329752,0.3086892666666667
India,04/2023,Domestic Aviation,0.5880296,0.0181901,0.02,0.019600986666666667
India,04/2023,Ground Transport,24.042955,0.712564,0.84109,0.8014318333333333
India,04/2023,Industry,62.83161,1.86746,2.17613,2.0943869999999998
India,04/2023,International Aviation,1.0055391,0.0311255,0.0354178,0.03351797
India,04/2023,Power,134.42379,3.99529,4.65567,4.480793
India,04/2023,Residential,10.208381,0.31618,0.380992,0.34027936666666664
India,05/2019,Domestic Aviation,0.5929865,0.0164913,0.0201564,0.019128596774193547
India,05/2019,Ground Transport,25.339848,0.545371,0.850317,0.8174144516129033
India,05/2019,Industry,64.52602,1.87097,2.25228,2.0814845161290325
India,05/2019,International Aviation,0.9389159,0.0280858,0.0316863,0.030287609677419357
India,05/2019,Power,113.31528,3.28564,3.95526,3.655331612903226
India,05/2019,Residential,9.275868000000001,0.275263,0.321024,0.2992215483870968
India,05/2020,Domestic Aviation,0.037249124,0.000262752,0.00429063,0.0012015846451612904
India,05/2020,Ground Transport,16.624312,0.13259,0.714828,0.5362681290322581
India,05/2020,Industry,40.10302,1.12444,1.44,1.293645806451613
India,05/2020,International Aviation,0.14343408,0.00211702,0.00661786,0.004626905806451613
India,05/2020,Power,89.08296,2.49777,3.19876,2.873643870967742
India,05/2020,Residential,9.163966,0.273875,0.318434,0.2956118064516129
India,05/2021,Domestic Aviation,0.21104499000000002,0.00458601,0.0103434,0.006807902903225807
India,05/2021,Ground Transport,9.808005,0.13583,0.535439,0.3163872580645161
India,05/2021,Industry,52.97971,1.44386,1.99545,1.7090229032258064
India,05/2021,International Aviation,0.37698999,0.00936408,0.0145581,0.012160967419354839
India,05/2021,Power,100.44743,2.73751,3.78329,3.2402396774193547
India,05/2021,Residential,9.329557,0.275139,0.323866,0.3009534516129032
India,05/2022,Domestic Aviation,0.5951023,0.018051,0.0199167,0.019196848387096774
India,05/2022,Ground Transport,24.472382,0.689597,0.832814,0.7894316774193548
India,05/2022,Industry,63.95579,1.69233,2.22471,2.06309
India,05/2022,International Aviation,0.8594388,0.0246232,0.0304642,0.027723832258064515
India,05/2022,Power,125.09614,3.31015,4.35148,4.03535935483871
India,05/2022,Residential,8.831156,0.268726,0.310428,0.284876
India,05/2023,Domestic Aviation,0.5753758,0.017942,0.0193595,0.018560509677419356
India,05/2023,Ground Transport,25.146285,0.724558,0.84193,0.8111704838709677
India,05/2023,Industry,67.11472,1.85362,2.317,2.1649909677419354
India,05/2023,International Aviation,1.025906,0.0313503,0.0348451,0.033093741935483874
India,05/2023,Power,135.20935,3.73431,4.66783,4.361591935483871
India,05/2023,Residential,9.528639,0.2835,0.329246,0.30737545161290325
India,06/2019,Domestic Aviation,0.5937345,0.0189388,0.0202554,0.01979115
India,06/2019,Ground Transport,24.090823,0.741975,0.83516,0.8030274333333334
India,06/2019,Industry,61.29492,1.87402,2.19191,2.043164
India,06/2019,International Aviation,0.9210623,0.0288456,0.0327056,0.030702076666666668
India,06/2019,Power,107.28996000000001,3.28027,3.83669,3.5763320000000003
India,06/2019,Residential,8.625529,0.276844,0.301278,0.28751763333333336
India,06/2020,Domestic Aviation,0.1734156,0.00502905,0.0066058,0.00578052
India,06/2020,Ground Transport,20.070856,0.379651,0.740807,0.6690285333333333
India,06/2020,Industry,50.88906,1.49987,1.83752,1.696302
India,06/2020,International Aviation,0.27052804,0.00424903,0.0124547,0.009017601333333335
India,06/2020,Power,88.26763,2.60155,3.1872,2.942254333333333
India,06/2020,Residential,8.442031,0.269819,0.306385,0.28140103333333333
India,06/2021,Domestic Aviation,0.23511038,0.00573818,0.00986729,0.007837012666666667
India,06/2021,Ground Transport,20.5475,0.318628,0.777151,0.6849166666666666
India,06/2021,Industry,57.58869,1.62829,2.30195,1.919623
India,06/2021,International Aviation,0.32676543,0.00895986,0.0124737,0.010892181
India,06/2021,Power,97.54829,2.75813,3.89922,3.2516096666666665
India,06/2021,Residential,8.447255,0.269347,0.298736,0.28157516666666665
India,06/2022,Domestic Aviation,0.5634805,0.0172142,0.0197084,0.018782683333333335
India,06/2022,Ground Transport,23.872751,0.701377,0.847935,0.7957583666666667
India,06/2022,Industry,65.00112,1.92782,2.33343,2.166704
India,06/2022,International Aviation,0.8988742,0.0285403,0.0315885,0.029962473333333333
India,06/2022,Power,122.33591,3.62828,4.39164,4.0778636666666666
India,06/2022,Residential,8.449633,0.26668,0.312019,0.28165443333333334
India,07/2019,Domestic Aviation,0.603103,0.0175957,0.0199829,0.019454935483870967
India,07/2019,Ground Transport,24.94824,0.741975,0.83516,0.8047819354838709
India,07/2019,Industry,63.52822,1.74145,2.3306,2.0492974193548386
India,07/2019,International Aviation,0.975518,0.0272599,0.0339023,0.031468322580645164
India,07/2019,Power,99.14847,2.71788,3.63736,3.198337741935484
India,07/2019,Residential,8.1426,0.258277,0.273454,0.26266451612903224
India,07/2020,Domestic Aviation,0.18621339,0.00540912,0.00692744,0.006006883548387097
India,07/2020,Ground Transport,23.155926,0.539626,0.822153,0.7469653548387097
India,07/2020,Industry,56.30578,1.52399,1.99475,1.8163154838709676
India,07/2020,International Aviation,0.32351423,0.00765239,0.0125643,0.010435942903225807
India,07/2020,Power,97.08184,2.62765,3.43932,3.131672258064516
India,07/2020,Residential,8.119059,0.258234,0.276181,0.26190512903225804
India,07/2021,Domestic Aviation,0.34220516,0.00955629,0.0126338,0.011038876129032258
India,07/2021,Ground Transport,24.448647,0.669817,0.845755,0.7886660322580645
India,07/2021,Industry,62.24533,1.63458,2.39947,2.007913870967742
India,07/2021,International Aviation,0.3802032,0.0103376,0.0151849,0.01226461935483871
India,07/2021,Power,105.18983,2.76232,4.05492,3.393220322580645
India,07/2021,Residential,8.126653,0.255938,0.271007,0.26215009677419354
India,07/2022,Domestic Aviation,0.5327122,0.0162142,0.0181782,0.01718426451612903
India,07/2022,Ground Transport,25.419665,0.651899,0.857371,0.8199891935483871
India,07/2022,Industry,64.14592,1.84041,2.24449,2.069223225806452
India,07/2022,International Aviation,0.9662542000000001,0.0287621,0.0329326,0.031169490322580647
India,07/2022,Power,109.73468,3.14839,3.83965,3.539828387096774
India,07/2022,Residential,8.051215000000001,0.256369,0.271773,0.25971661290322584
India,08/2019,Domestic Aviation,0.6048383,0.0189433,0.0200116,0.01951091290322581
India,08/2019,Ground Transport,24.996723,0.741975,0.83516,0.8063459032258065
India,08/2019,Industry,61.00981,1.70412,2.25391,1.9680583870967743
India,08/2019,International Aviation,0.997845,0.0290538,0.0346862,0.032188548387096776
India,08/2019,Power,91.61729,2.55905,3.38466,2.955396451612903
India,08/2019,Residential,8.130783000000001,0.257794,0.274056,0.2622833225806452
India,08/2020,Domestic Aviation,0.21881655,0.00564502,0.00844787,0.007058598387096774
India,08/2020,Ground Transport,24.390336,0.514584,0.847466,0.7867850322580645
India,08/2020,Industry,56.40081,1.63424,2.056,1.8193809677419355
India,08/2020,International Aviation,0.34155159,0.00727291,0.014492,0.011017793225806451
India,08/2020,Power,89.31362,2.5879,3.25577,2.8810845161290324
India,08/2020,Residential,8.058765,0.255773,0.274078,0.25996016129032257
India,08/2021,Domestic Aviation,0.406593,0.011886,0.0152641,0.013115903225806452
India,08/2021,Ground Transport,24.545351,0.45553,0.858643,0.7917855161290323
India,08/2021,Industry,62.67289,1.49144,2.2666,2.021706129032258
India,08/2021,International Aviation,0.4715224,0.0103613,0.0182248,0.0152104
India,08/2021,Power,109.70948,2.61078,3.96771,3.5390154838709678
India,08/2021,Residential,8.152458,0.258218,0.280706,0.26298251612903223
India,08/2022,Domestic Aviation,0.5457399,0.0161227,0.0186736,0.017604512903225806
India,08/2022,Ground Transport,25.360314,0.751784,0.852559,0.8180746451612902
India,08/2022,Industry,62.38783,1.68974,2.29621,2.0125106451612904
India,08/2022,International Aviation,0.9664588000000001,0.0289969,0.0337163,0.031176090322580646
India,08/2022,Power,109.04231,2.95336,4.01335,3.517493870967742
India,08/2022,Residential,8.081343,0.25717,0.267851,0.26068848387096777
India,09/2019,Domestic Aviation,0.5869901,0.0182811,0.0204961,0.019566336666666666
India,09/2019,Ground Transport,24.100875000000002,0.741975,0.83516,0.8033625000000001
India,09/2019,Industry,59.8695,1.60246,2.12785,1.9956500000000001
India,09/2019,International Aviation,0.9976644,0.0306466,0.0351698,0.03325548
India,09/2019,Power,89.43628,2.39384,3.17869,2.981209333333333
India,09/2019,Residential,8.297069,0.268093,0.292355,0.2765689666666667
India,09/2020,Domestic Aviation,0.30132964,0.00739574,0.0118735,0.010044321333333333
India,09/2020,Ground Transport,24.076823,0.706536,0.840807,0.8025607666666666
India,09/2020,Industry,60.107079999999996,1.83787,2.19054,2.003569333333333
India,09/2020,International Aviation,0.37789925,0.00848049,0.0149112,0.012596641666666667
India,09/2020,Power,97.40431,2.9783,3.5498,3.2468103333333334
India,09/2020,Residential,8.402316,0.268527,0.299742,0.2800772
India,09/2021,Domestic Aviation,0.4217227,0.0127306,0.0152867,0.014057423333333334
India,09/2021,Ground Transport,24.651716,0.755482,0.842793,0.8217238666666666
India,09/2021,Industry,62.6729,1.77762,2.27015,2.089096666666667
India,09/2021,International Aviation,0.5385196,0.0151096,0.0209258,0.017950653333333334
India,09/2021,Power,97.14846,2.75547,3.51892,3.238282
India,09/2021,Residential,8.274885,0.268536,0.286843,0.2758295
India,09/2022,Domestic Aviation,0.5358175000000001,0.0170011,0.019019,0.017860583333333336
India,09/2022,Ground Transport,24.403361,0.647965,0.855897,0.8134453666666667
